id,table_id/id,name,description,percent,from_date,to_date,doc_serie_lenght,doc_serie_lenght_fixed,doc_number_lenght,doc_number_lenght_fixed,active
l10n_pe_oxe360.1092,l10n_pe_oxe360.pe_sunat_ple_table01,1,DEPÓSITO EN CUENTA,0,,,0,False,0,False,True
l10n_pe_oxe360.1093,l10n_pe_oxe360.pe_sunat_ple_table01,2,GIRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1094,l10n_pe_oxe360.pe_sunat_ple_table01,3,TRANSFERENCIA DE FONDOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1095,l10n_pe_oxe360.pe_sunat_ple_table01,4,ORDEN DE PAGO,0,,,0,False,0,False,True
l10n_pe_oxe360.1096,l10n_pe_oxe360.pe_sunat_ple_table01,5,TARJETA DE DÉBITO,0,,,0,False,0,False,True
l10n_pe_oxe360.1097,l10n_pe_oxe360.pe_sunat_ple_table01,6,TARJETA DE CRÉDITO EMITIDA EN EL PAÍS POR UNA EMPRESA DEL SISTEMA FINANCIERO,0,,,0,False,0,False,True
l10n_pe_oxe360.1098,l10n_pe_oxe360.pe_sunat_ple_table01,7,"CHEQUES CON LA CLÁUSULA DE 'NO NEGOCIABLE', 'INTRANSFERIBLES', 'NO A LA ORDEN' U OTRA EQUIVALENTE, A QUE SE REFIERE EL INCISO G) DEL ARTICULO 5° DE LA LEY",0,,,0,False,0,False,True
l10n_pe_oxe360.1099,l10n_pe_oxe360.pe_sunat_ple_table01,8,"EFECTIVO, POR OPERACIONES EN LAS QUE NO EXISTE OBLIGACIÓN DE UTILIZAR MEDIO DE PAGO",0,,,0,False,0,False,True
l10n_pe_oxe360.1100,l10n_pe_oxe360.pe_sunat_ple_table01,9,"EFECTIVO, EN LOS DEMÁS CASOS",0,,,0,False,0,False,True
l10n_pe_oxe360.1101,l10n_pe_oxe360.pe_sunat_ple_table01,10,MEDIOS DE PAGO USADOS EN COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1102,l10n_pe_oxe360.pe_sunat_ple_table01,11,DOCUMENTOS EMITIDOS POR LAS EDPYMES Y LAS COOPERATIVAS DE AHORRO Y CRÉDITO NO AUTORIZADAS A CAPTAR DEPÓSITOS DEL PÚBLICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1103,l10n_pe_oxe360.pe_sunat_ple_table01,12,"TARJETA DE CRÉDITO EMITIDA EN EL PAÍS O EN EL EXTERIOR POR UNA EMPRESA NO PERTENECIENTE AL SISTEMA FINANCIERO, CUYO OBJETO PRINCIPAL SEA LA EMISIÓN Y ADMINISTRACIÓN DE TARJETAS DE CRÉDITO",0,,,0,False,0,False,True
l10n_pe_oxe360.1104,l10n_pe_oxe360.pe_sunat_ple_table01,13,TARJETAS DE CRÉDITO EMITIDAS EN EL EXTERIOR POR EMPRESAS BANCARIAS O FINANCIERAS NO DOMICILIADAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1105,l10n_pe_oxe360.pe_sunat_ple_table01,101,TRANSFERENCIAS - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1106,l10n_pe_oxe360.pe_sunat_ple_table01,102,CHEQUES BANCARIOS  - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1107,l10n_pe_oxe360.pe_sunat_ple_table01,103,ORDEN DE PAGO SIMPLE  - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1108,l10n_pe_oxe360.pe_sunat_ple_table01,104,ORDEN DE PAGO DOCUMENTARIO  - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1109,l10n_pe_oxe360.pe_sunat_ple_table01,105,REMESA SIMPLE  - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1110,l10n_pe_oxe360.pe_sunat_ple_table01,106,REMESA DOCUMENTARIA  - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1111,l10n_pe_oxe360.pe_sunat_ple_table01,107,CARTA DE CRÉDITO SIMPLE  - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1112,l10n_pe_oxe360.pe_sunat_ple_table01,108,CARTA DE CRÉDITO DOCUMENTARIO  - COMERCIO EXTERIOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1113,l10n_pe_oxe360.pe_sunat_ple_table01,999,OTROS MEDIOS DE PAGO,0,,,0,False,0,False,True
l10n_pe_oxe360.1114,l10n_pe_oxe360.pe_sunat_ple_table02,0,OTROS TIPOS DE DOCUMENTOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1115,l10n_pe_oxe360.pe_sunat_ple_table02,1,DOCUMENTO NACIONAL DE IDENTIDAD (DNI),0,,,0,False,0,False,True
l10n_pe_oxe360.1116,l10n_pe_oxe360.pe_sunat_ple_table02,4,CARNET DE EXTRANJERIA,0,,,0,False,0,False,True
l10n_pe_oxe360.1117,l10n_pe_oxe360.pe_sunat_ple_table02,6,REGISTRO ÚNICO DE CONTRIBUYENTES,0,,,0,False,0,False,True
l10n_pe_oxe360.1118,l10n_pe_oxe360.pe_sunat_ple_table02,7,PASAPORTE,0,,,0,False,0,False,True
l10n_pe_oxe360.1119,l10n_pe_oxe360.pe_sunat_ple_table02,A,CÉDULA DIPLOMÁTICA DE IDENTIDAD,0,,,0,False,0,False,True
l10n_pe_oxe360.1120,l10n_pe_oxe360.pe_sunat_ple_table03,1,CENTRAL RESERVA DEL PERU,0,,,0,False,0,False,True
l10n_pe_oxe360.1121,l10n_pe_oxe360.pe_sunat_ple_table03,2,DE CREDITO DEL PERU,0,,,0,False,0,False,True
l10n_pe_oxe360.1122,l10n_pe_oxe360.pe_sunat_ple_table03,3,INTERNACIONAL DEL PERU,0,,,0,False,0,False,True
l10n_pe_oxe360.1123,l10n_pe_oxe360.pe_sunat_ple_table03,5,LATINO,0,,,0,False,0,False,True
l10n_pe_oxe360.1124,l10n_pe_oxe360.pe_sunat_ple_table03,7,CITIBANK DEL PERU S.A.,0,,,0,False,0,False,True
l10n_pe_oxe360.1125,l10n_pe_oxe360.pe_sunat_ple_table03,8,STANDARD CHARTERED,0,,,0,False,0,False,True
l10n_pe_oxe360.1126,l10n_pe_oxe360.pe_sunat_ple_table03,9,SCOTIABANK PERU,0,,,0,False,0,False,True
l10n_pe_oxe360.1127,l10n_pe_oxe360.pe_sunat_ple_table03,11,CONTINENTAL,0,,,0,False,0,False,True
l10n_pe_oxe360.1128,l10n_pe_oxe360.pe_sunat_ple_table03,12,DE LIMA,0,,,0,False,0,False,True
l10n_pe_oxe360.1129,l10n_pe_oxe360.pe_sunat_ple_table03,16,MERCANTIL,0,,,0,False,0,False,True
l10n_pe_oxe360.1130,l10n_pe_oxe360.pe_sunat_ple_table03,18,NACION,0,,,0,False,0,False,True
l10n_pe_oxe360.1131,l10n_pe_oxe360.pe_sunat_ple_table03,22,SANTANDER CENTRAL HISPANO,0,,,0,False,0,False,True
l10n_pe_oxe360.1132,l10n_pe_oxe360.pe_sunat_ple_table03,23,DE COMERCIO,0,,,0,False,0,False,True
l10n_pe_oxe360.1133,l10n_pe_oxe360.pe_sunat_ple_table03,25,REPUBLICA,0,,,0,False,0,False,True
l10n_pe_oxe360.1134,l10n_pe_oxe360.pe_sunat_ple_table03,26,NBK BANK,0,,,0,False,0,False,True
l10n_pe_oxe360.1135,l10n_pe_oxe360.pe_sunat_ple_table03,29,BANCOSUR,0,,,0,False,0,False,True
l10n_pe_oxe360.1136,l10n_pe_oxe360.pe_sunat_ple_table03,35,FINANCIERO DEL PERU,0,,,0,False,0,False,True
l10n_pe_oxe360.1137,l10n_pe_oxe360.pe_sunat_ple_table03,37,DEL PROGRESO,0,,,0,False,0,False,True
l10n_pe_oxe360.1138,l10n_pe_oxe360.pe_sunat_ple_table03,38,INTERAMERICANO FINANZAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1139,l10n_pe_oxe360.pe_sunat_ple_table03,39,BANEX,0,,,0,False,0,False,True
l10n_pe_oxe360.1140,l10n_pe_oxe360.pe_sunat_ple_table03,40,NUEVO MUNDO,0,,,0,False,0,False,True
l10n_pe_oxe360.1141,l10n_pe_oxe360.pe_sunat_ple_table03,41,SUDAMERICANO,0,,,0,False,0,False,True
l10n_pe_oxe360.1142,l10n_pe_oxe360.pe_sunat_ple_table03,42,DEL LIBERTADOR,0,,,0,False,0,False,True
l10n_pe_oxe360.1143,l10n_pe_oxe360.pe_sunat_ple_table03,43,DEL TRABAJO,0,,,0,False,0,False,True
l10n_pe_oxe360.1144,l10n_pe_oxe360.pe_sunat_ple_table03,44,SOLVENTA,0,,,0,False,0,False,True
l10n_pe_oxe360.1145,l10n_pe_oxe360.pe_sunat_ple_table03,45,SERBANCO SA.,0,,,0,False,0,False,True
l10n_pe_oxe360.1146,l10n_pe_oxe360.pe_sunat_ple_table03,46,BANK OF BOSTON,0,,,0,False,0,False,True
l10n_pe_oxe360.1147,l10n_pe_oxe360.pe_sunat_ple_table03,47,ORION,0,,,0,False,0,False,True
l10n_pe_oxe360.1148,l10n_pe_oxe360.pe_sunat_ple_table03,48,DEL PAIS,0,,,0,False,0,False,True
l10n_pe_oxe360.1149,l10n_pe_oxe360.pe_sunat_ple_table03,49,MI BANCO,0,,,0,False,0,False,True
l10n_pe_oxe360.1150,l10n_pe_oxe360.pe_sunat_ple_table03,50,BNP PARIBAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1151,l10n_pe_oxe360.pe_sunat_ple_table03,51,AGROBANCO,0,,,0,False,0,False,True
l10n_pe_oxe360.1152,l10n_pe_oxe360.pe_sunat_ple_table03,53,HSBC BANK PERU S.A.,0,,,0,False,0,False,True
l10n_pe_oxe360.1153,l10n_pe_oxe360.pe_sunat_ple_table03,54,BANCO FALABELLA S.A.,0,,,0,False,0,False,True
l10n_pe_oxe360.1154,l10n_pe_oxe360.pe_sunat_ple_table03,55,BANCO RIPLEY,0,,,0,False,0,False,True
l10n_pe_oxe360.1155,l10n_pe_oxe360.pe_sunat_ple_table03,56,BANCO SANTANDER PERU S.A.,0,,,0,False,0,False,True
l10n_pe_oxe360.1156,l10n_pe_oxe360.pe_sunat_ple_table03,58,BANCO AZTECA DEL PERU,0,,,0,False,0,False,True
l10n_pe_oxe360.1157,l10n_pe_oxe360.pe_sunat_ple_table03,99,OTROS,0,,,0,False,0,False,True
l10n_pe_oxe360.1158,l10n_pe_oxe360.pe_sunat_ple_table04,AED,UAE Dirham / Emiratos Árabes Unidos,0,,,0,False,0,False,True
l10n_pe_oxe360.1159,l10n_pe_oxe360.pe_sunat_ple_table04,AFN,Afghani / Afganistán,0,,,0,False,0,False,True
l10n_pe_oxe360.1160,l10n_pe_oxe360.pe_sunat_ple_table04,ALL,Lek / Albania,0,,,0,False,0,False,True
l10n_pe_oxe360.1161,l10n_pe_oxe360.pe_sunat_ple_table04,AMD,Armenian Dram / Armenia,0,,,0,False,0,False,True
l10n_pe_oxe360.1162,l10n_pe_oxe360.pe_sunat_ple_table04,ANG,Netherlands Antillian Guilder / Antillas Holandesas,0,,,0,False,0,False,True
l10n_pe_oxe360.1163,l10n_pe_oxe360.pe_sunat_ple_table04,AOA,Kwanza / Angola,0,,,0,False,0,False,True
l10n_pe_oxe360.1164,l10n_pe_oxe360.pe_sunat_ple_table04,ARS,Argentine Peso / Argentina,0,,,0,False,0,False,True
l10n_pe_oxe360.1165,l10n_pe_oxe360.pe_sunat_ple_table04,AUD,Australian Dollar / Australia,0,,,0,False,0,False,True
l10n_pe_oxe360.1166,l10n_pe_oxe360.pe_sunat_ple_table04,AWG,Aruban Guilder / Aruba,0,,,0,False,0,False,True
l10n_pe_oxe360.1167,l10n_pe_oxe360.pe_sunat_ple_table04,AZN,Azerbaijanian Manat / Azerbaiyán,0,,,0,False,0,False,True
l10n_pe_oxe360.1168,l10n_pe_oxe360.pe_sunat_ple_table04,BAM,Convertible Marks / Bosnia y Herzegovina,0,,,0,False,0,False,True
l10n_pe_oxe360.1169,l10n_pe_oxe360.pe_sunat_ple_table04,BBD,Barbados Dollar / Barbados,0,,,0,False,0,False,True
l10n_pe_oxe360.1170,l10n_pe_oxe360.pe_sunat_ple_table04,BDT,Taka / Bangladesh,0,,,0,False,0,False,True
l10n_pe_oxe360.1171,l10n_pe_oxe360.pe_sunat_ple_table04,BGN,Bulgarian Lev / Bulgaria,0,,,0,False,0,False,True
l10n_pe_oxe360.1172,l10n_pe_oxe360.pe_sunat_ple_table04,BHD,Bahraini Dinar / Bahréin,0,,,0,False,0,False,True
l10n_pe_oxe360.1173,l10n_pe_oxe360.pe_sunat_ple_table04,BIF,Burundi Franc / Burundi,0,,,0,False,0,False,True
l10n_pe_oxe360.1174,l10n_pe_oxe360.pe_sunat_ple_table04,BMD,Bermudian Dollar (customarily known as Bermuda Dollar) / Bermudas,0,,,0,False,0,False,True
l10n_pe_oxe360.1175,l10n_pe_oxe360.pe_sunat_ple_table04,BND,Brunei Dollar / Brunéi Darussalam,0,,,0,False,0,False,True
l10n_pe_oxe360.1176,l10n_pe_oxe360.pe_sunat_ple_table04,BOB,Boliviano / Bolivia,0,,,0,False,0,False,True
l10n_pe_oxe360.1177,l10n_pe_oxe360.pe_sunat_ple_table04,BOV,Mvdol / Bolivia,0,,,0,False,0,False,True
l10n_pe_oxe360.1178,l10n_pe_oxe360.pe_sunat_ple_table04,BRL,Brazilian Real / Brasil,0,,,0,False,0,False,True
l10n_pe_oxe360.1179,l10n_pe_oxe360.pe_sunat_ple_table04,BSD,Bahamian Dollar / Bahamas,0,,,0,False,0,False,True
l10n_pe_oxe360.1180,l10n_pe_oxe360.pe_sunat_ple_table04,BTN,Ngultrum / Bután,0,,,0,False,0,False,True
l10n_pe_oxe360.1181,l10n_pe_oxe360.pe_sunat_ple_table04,BWP,Pula / Botsuana,0,,,0,False,0,False,True
l10n_pe_oxe360.1182,l10n_pe_oxe360.pe_sunat_ple_table04,BYR,Belarussian Ruble / Bielorrusia,0,,,0,False,0,False,True
l10n_pe_oxe360.1183,l10n_pe_oxe360.pe_sunat_ple_table04,BZD,Belize Dollar / Belice,0,,,0,False,0,False,True
l10n_pe_oxe360.1184,l10n_pe_oxe360.pe_sunat_ple_table04,CAD,Canadian Dollar / Canadá,0,,,0,False,0,False,True
l10n_pe_oxe360.1185,l10n_pe_oxe360.pe_sunat_ple_table04,CDF,Congolese Franc / República Democrática del Congo,0,,,0,False,0,False,True
l10n_pe_oxe360.1186,l10n_pe_oxe360.pe_sunat_ple_table04,CHE,WIR Euro / Suiza,0,,,0,False,0,False,True
l10n_pe_oxe360.1187,l10n_pe_oxe360.pe_sunat_ple_table04,CHF,Swiss Franc / Suiza,0,,,0,False,0,False,True
l10n_pe_oxe360.1188,l10n_pe_oxe360.pe_sunat_ple_table04,CHW,WIR Franc / Suiza,0,,,0,False,0,False,True
l10n_pe_oxe360.1189,l10n_pe_oxe360.pe_sunat_ple_table04,CLF,Unidades de fomento / Chile,0,,,0,False,0,False,True
l10n_pe_oxe360.1190,l10n_pe_oxe360.pe_sunat_ple_table04,CLP,Chilean Peso / Chile,0,,,0,False,0,False,True
l10n_pe_oxe360.1191,l10n_pe_oxe360.pe_sunat_ple_table04,CNY,Yuan Renminbi / China (República Popular),0,,,0,False,0,False,True
l10n_pe_oxe360.1192,l10n_pe_oxe360.pe_sunat_ple_table04,COP,Colombian Peso / Colombia,0,,,0,False,0,False,True
l10n_pe_oxe360.1193,l10n_pe_oxe360.pe_sunat_ple_table04,COU,Unidad de Valor Real / Colombia,0,,,0,False,0,False,True
l10n_pe_oxe360.1194,l10n_pe_oxe360.pe_sunat_ple_table04,CRC,Costa Rican Colon / Costa Rica,0,,,0,False,0,False,True
l10n_pe_oxe360.1195,l10n_pe_oxe360.pe_sunat_ple_table04,CUC,Peso Convertible / Cuba,0,,,0,False,0,False,True
l10n_pe_oxe360.1196,l10n_pe_oxe360.pe_sunat_ple_table04,CUP,Cuban Peso / Cuba,0,,,0,False,0,False,True
l10n_pe_oxe360.1197,l10n_pe_oxe360.pe_sunat_ple_table04,CVE,Cape Verde Escudo / Cabo Verde,0,,,0,False,0,False,True
l10n_pe_oxe360.1198,l10n_pe_oxe360.pe_sunat_ple_table04,CZK,Czech Koruna / República Checa,0,,,0,False,0,False,True
l10n_pe_oxe360.1199,l10n_pe_oxe360.pe_sunat_ple_table04,DJF,Djibouti Franc / Yibuti,0,,,0,False,0,False,True
l10n_pe_oxe360.1200,l10n_pe_oxe360.pe_sunat_ple_table04,DKK,Danish Krone / Dinamarca,0,,,0,False,0,False,True
l10n_pe_oxe360.1201,l10n_pe_oxe360.pe_sunat_ple_table04,DOP,Dominican Peso / República Dominicana,0,,,0,False,0,False,True
l10n_pe_oxe360.1202,l10n_pe_oxe360.pe_sunat_ple_table04,DZD,Algerian Dinar / Argelia,0,,,0,False,0,False,True
l10n_pe_oxe360.1203,l10n_pe_oxe360.pe_sunat_ple_table04,EEK,Kroon / Estonia,0,,,0,False,0,False,True
l10n_pe_oxe360.1204,l10n_pe_oxe360.pe_sunat_ple_table04,EGP,Egyptian Pound / Egipto,0,,,0,False,0,False,True
l10n_pe_oxe360.1205,l10n_pe_oxe360.pe_sunat_ple_table04,ERN,Nakfa / Eritrea,0,,,0,False,0,False,True
l10n_pe_oxe360.1206,l10n_pe_oxe360.pe_sunat_ple_table04,ETB,Ethiopian Birr / Etiopía,0,,,0,False,0,False,True
l10n_pe_oxe360.1207,l10n_pe_oxe360.pe_sunat_ple_table04,EUR,Euro / Unión Europea,0,,,0,False,0,False,True
l10n_pe_oxe360.1208,l10n_pe_oxe360.pe_sunat_ple_table04,FJD,Fiji Dollar / Fiyi,0,,,0,False,0,False,True
l10n_pe_oxe360.1209,l10n_pe_oxe360.pe_sunat_ple_table04,FKP,Falkland Islands Pound / Islas Malvinas,0,,,0,False,0,False,True
l10n_pe_oxe360.1210,l10n_pe_oxe360.pe_sunat_ple_table04,GBP,Pound Sterling / Reino Unido,0,,,0,False,0,False,True
l10n_pe_oxe360.1211,l10n_pe_oxe360.pe_sunat_ple_table04,GEL,Lari / Georgia,0,,,0,False,0,False,True
l10n_pe_oxe360.1212,l10n_pe_oxe360.pe_sunat_ple_table04,GHS,Cedi / Ghana,0,,,0,False,0,False,True
l10n_pe_oxe360.1213,l10n_pe_oxe360.pe_sunat_ple_table04,GIP,Gibraltar Pound / Gibraltar,0,,,0,False,0,False,True
l10n_pe_oxe360.1214,l10n_pe_oxe360.pe_sunat_ple_table04,GMD,Dalasi / Gambia,0,,,0,False,0,False,True
l10n_pe_oxe360.1215,l10n_pe_oxe360.pe_sunat_ple_table04,GNF,Guinea Franc / Guinea,0,,,0,False,0,False,True
l10n_pe_oxe360.1216,l10n_pe_oxe360.pe_sunat_ple_table04,GTQ,Quetzal / Guatemala,0,,,0,False,0,False,True
l10n_pe_oxe360.1217,l10n_pe_oxe360.pe_sunat_ple_table04,GYD,Guyana Dollar / Guyana,0,,,0,False,0,False,True
l10n_pe_oxe360.1218,l10n_pe_oxe360.pe_sunat_ple_table04,HKD,Hong Kong Dollar / Hong Kong,0,,,0,False,0,False,True
l10n_pe_oxe360.1219,l10n_pe_oxe360.pe_sunat_ple_table04,HNL,Lempira / Honduras,0,,,0,False,0,False,True
l10n_pe_oxe360.1220,l10n_pe_oxe360.pe_sunat_ple_table04,HRK,Croatian Kuna / Croacia,0,,,0,False,0,False,True
l10n_pe_oxe360.1221,l10n_pe_oxe360.pe_sunat_ple_table04,HTG,Gourde / Haití,0,,,0,False,0,False,True
l10n_pe_oxe360.1222,l10n_pe_oxe360.pe_sunat_ple_table04,HUF,Forint / Hungría,0,,,0,False,0,False,True
l10n_pe_oxe360.1223,l10n_pe_oxe360.pe_sunat_ple_table04,IDR,Rupiah / Indonesia,0,,,0,False,0,False,True
l10n_pe_oxe360.1224,l10n_pe_oxe360.pe_sunat_ple_table04,ILS,New Israeli Sheqel / Israel,0,,,0,False,0,False,True
l10n_pe_oxe360.1225,l10n_pe_oxe360.pe_sunat_ple_table04,INR,Indian Rupee / India,0,,,0,False,0,False,True
l10n_pe_oxe360.1226,l10n_pe_oxe360.pe_sunat_ple_table04,IQD,Iraqi Dinar / Iraq,0,,,0,False,0,False,True
l10n_pe_oxe360.1227,l10n_pe_oxe360.pe_sunat_ple_table04,IRR,Iranian Rial / Irán,0,,,0,False,0,False,True
l10n_pe_oxe360.1228,l10n_pe_oxe360.pe_sunat_ple_table04,ISK,Iceland Krona / Islandia,0,,,0,False,0,False,True
l10n_pe_oxe360.1229,l10n_pe_oxe360.pe_sunat_ple_table04,JMD,Jamaican Dollar / Jamaica,0,,,0,False,0,False,True
l10n_pe_oxe360.1230,l10n_pe_oxe360.pe_sunat_ple_table04,JOD,Jordanian Dinar / Jordania,0,,,0,False,0,False,True
l10n_pe_oxe360.1231,l10n_pe_oxe360.pe_sunat_ple_table04,JPY,Yen / Japón,0,,,0,False,0,False,True
l10n_pe_oxe360.1232,l10n_pe_oxe360.pe_sunat_ple_table04,KES,Kenyan Shilling / Kenia,0,,,0,False,0,False,True
l10n_pe_oxe360.1233,l10n_pe_oxe360.pe_sunat_ple_table04,KGS,Som / Kirguistán,0,,,0,False,0,False,True
l10n_pe_oxe360.1234,l10n_pe_oxe360.pe_sunat_ple_table04,KHR,Riel / Camboya,0,,,0,False,0,False,True
l10n_pe_oxe360.1235,l10n_pe_oxe360.pe_sunat_ple_table04,KMF,Comoro Franc / Comoras,0,,,0,False,0,False,True
l10n_pe_oxe360.1236,l10n_pe_oxe360.pe_sunat_ple_table04,KPW,North Korean Won / Corea (del Norte),0,,,0,False,0,False,True
l10n_pe_oxe360.1237,l10n_pe_oxe360.pe_sunat_ple_table04,KRW,Won / Corea (del Sur),0,,,0,False,0,False,True
l10n_pe_oxe360.1238,l10n_pe_oxe360.pe_sunat_ple_table04,KWD,Kuwaiti Dinar / Kuwait,0,,,0,False,0,False,True
l10n_pe_oxe360.1239,l10n_pe_oxe360.pe_sunat_ple_table04,KYD,Cayman Islands Dollar / Islas Caimán,0,,,0,False,0,False,True
l10n_pe_oxe360.1240,l10n_pe_oxe360.pe_sunat_ple_table04,KZT,Tenge / Kazajistán,0,,,0,False,0,False,True
l10n_pe_oxe360.1241,l10n_pe_oxe360.pe_sunat_ple_table04,LAK,Kip / Laos,0,,,0,False,0,False,True
l10n_pe_oxe360.1242,l10n_pe_oxe360.pe_sunat_ple_table04,LBP,Lebanese Pound / Líbano,0,,,0,False,0,False,True
l10n_pe_oxe360.1243,l10n_pe_oxe360.pe_sunat_ple_table04,LKR,Sri Lanka Rupee / Sri Lanka,0,,,0,False,0,False,True
l10n_pe_oxe360.1244,l10n_pe_oxe360.pe_sunat_ple_table04,LRD,Liberian Dollar / Liberia,0,,,0,False,0,False,True
l10n_pe_oxe360.1245,l10n_pe_oxe360.pe_sunat_ple_table04,LSL,Loti / Lesoto,0,,,0,False,0,False,True
l10n_pe_oxe360.1246,l10n_pe_oxe360.pe_sunat_ple_table04,LTL,Lithuanian Litas / Lituania,0,,,0,False,0,False,True
l10n_pe_oxe360.1247,l10n_pe_oxe360.pe_sunat_ple_table04,LVL,Latvian Lats / Letonia,0,,,0,False,0,False,True
l10n_pe_oxe360.1248,l10n_pe_oxe360.pe_sunat_ple_table04,LYD,Libyan Dinar / Libia,0,,,0,False,0,False,True
l10n_pe_oxe360.1249,l10n_pe_oxe360.pe_sunat_ple_table04,MAD,Moroccan Dirham / Marruecos,0,,,0,False,0,False,True
l10n_pe_oxe360.1250,l10n_pe_oxe360.pe_sunat_ple_table04,MDL,Moldovan Leu / Moldavia,0,,,0,False,0,False,True
l10n_pe_oxe360.1251,l10n_pe_oxe360.pe_sunat_ple_table04,MGA,Malagasy Ariary / Madagascar,0,,,0,False,0,False,True
l10n_pe_oxe360.1252,l10n_pe_oxe360.pe_sunat_ple_table04,MKD,Denar / Macedonia,0,,,0,False,0,False,True
l10n_pe_oxe360.1253,l10n_pe_oxe360.pe_sunat_ple_table04,MMK,Kyat / Myanmar (Birmania),0,,,0,False,0,False,True
l10n_pe_oxe360.1254,l10n_pe_oxe360.pe_sunat_ple_table04,MNT,Tugrik / Mongolia,0,,,0,False,0,False,True
l10n_pe_oxe360.1255,l10n_pe_oxe360.pe_sunat_ple_table04,MOP,Pataca / Macao,0,,,0,False,0,False,True
l10n_pe_oxe360.1256,l10n_pe_oxe360.pe_sunat_ple_table04,MRO,Ouguiya / Mauritania,0,,,0,False,0,False,True
l10n_pe_oxe360.1257,l10n_pe_oxe360.pe_sunat_ple_table04,MUR,Mauritius Rupee / Mauricio,0,,,0,False,0,False,True
l10n_pe_oxe360.1258,l10n_pe_oxe360.pe_sunat_ple_table04,MVR,Rufiyaa / Maldivas,0,,,0,False,0,False,True
l10n_pe_oxe360.1259,l10n_pe_oxe360.pe_sunat_ple_table04,MWK,Kwacha / Malaui,0,,,0,False,0,False,True
l10n_pe_oxe360.1260,l10n_pe_oxe360.pe_sunat_ple_table04,MXN,Mexican Peso / México,0,,,0,False,0,False,True
l10n_pe_oxe360.1261,l10n_pe_oxe360.pe_sunat_ple_table04,MXV,Mexican Unidad de Inversion (UDI) / México,0,,,0,False,0,False,True
l10n_pe_oxe360.1262,l10n_pe_oxe360.pe_sunat_ple_table04,MYR,Malaysian Ringgit / Malasia,0,,,0,False,0,False,True
l10n_pe_oxe360.1263,l10n_pe_oxe360.pe_sunat_ple_table04,MZN,Metical / Mozambique,0,,,0,False,0,False,True
l10n_pe_oxe360.1264,l10n_pe_oxe360.pe_sunat_ple_table04,NAD,Namibia Dollar / Namibia,0,,,0,False,0,False,True
l10n_pe_oxe360.1265,l10n_pe_oxe360.pe_sunat_ple_table04,NGN,Naira / Nigeria,0,,,0,False,0,False,True
l10n_pe_oxe360.1266,l10n_pe_oxe360.pe_sunat_ple_table04,NIO,Cordoba Oro / Nicaragua,0,,,0,False,0,False,True
l10n_pe_oxe360.1267,l10n_pe_oxe360.pe_sunat_ple_table04,NOK,Norwegian Krone / Noruega,0,,,0,False,0,False,True
l10n_pe_oxe360.1268,l10n_pe_oxe360.pe_sunat_ple_table04,NPR,Nepalese Rupee / Nepal,0,,,0,False,0,False,True
l10n_pe_oxe360.1269,l10n_pe_oxe360.pe_sunat_ple_table04,NZD,New Zealand Dollar / Nueva Zelanda,0,,,0,False,0,False,True
l10n_pe_oxe360.1270,l10n_pe_oxe360.pe_sunat_ple_table04,OMR,Rial Omani / Omán,0,,,0,False,0,False,True
l10n_pe_oxe360.1271,l10n_pe_oxe360.pe_sunat_ple_table04,PAB,Balboa / Panamá,0,,,0,False,0,False,True
l10n_pe_oxe360.1272,l10n_pe_oxe360.pe_sunat_ple_table04,PEN,Nuevo Sol o Sol / Perú,0,,,0,False,0,False,True
l10n_pe_oxe360.1273,l10n_pe_oxe360.pe_sunat_ple_table04,PGK,Kina / Papúa Nueva Guinea,0,,,0,False,0,False,True
l10n_pe_oxe360.1274,l10n_pe_oxe360.pe_sunat_ple_table04,PHP,Philippine Peso / Filipinas,0,,,0,False,0,False,True
l10n_pe_oxe360.1275,l10n_pe_oxe360.pe_sunat_ple_table04,PKR,Pakistan Rupee / Pakistán,0,,,0,False,0,False,True
l10n_pe_oxe360.1276,l10n_pe_oxe360.pe_sunat_ple_table04,PLN,Zloty / Polonia,0,,,0,False,0,False,True
l10n_pe_oxe360.1277,l10n_pe_oxe360.pe_sunat_ple_table04,PYG,Guarani / Paraguay,0,,,0,False,0,False,True
l10n_pe_oxe360.1278,l10n_pe_oxe360.pe_sunat_ple_table04,QAR,Qatari Rial / Qatar,0,,,0,False,0,False,True
